customer_id,credit_score,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,since_release
15597951,471,44,4,32832.7122,1,1,1,36315.03,0,1
15807045,829,37,3,103457.76,1,0,0,1114.12,0,1
15581748,754,57,2,101134.87,2,1,1,70954.41,0,0
15770420,749,46,10,78136.36,2,1,1,73470.98,0,0
15608230,817,23,1,0.0,2,1,0,91573.19,0,1
15730339,670,30,3,133446.34,1,0,0,3154.95,0,0
15712584,670,33,7,0.0,2,1,1,88187.81,0,1
15592816,623,48,1,108076.33,1,1,0,25936.43051,1,0
15641480,571,32,5,131354.25,1,1,0,125256.53,0,0
15708505,641,37,7,62974.64,2,0,1,39016.43,0,0
15791131,551,30,2,143340.44,1,0,0,145796.49,0,1
15524570,741,36,8,116993.43,2,1,0,168816.22,0,1
15644724,472,31,4,58662.92,2,0,1,73322.0,0,1
15662098,650,41,3,128808.65,3,0,0,113677.53,0,0
15723894,625,45,7,137555.44,1,0,0,124607.7,0,1
15787699,650,34,4,142393.11,1,1,1,11276.48,0,0
15687738,535,38,8,0.0,2,1,0,136620.64,0,1
15576126,649,19,2,125785.23,1,0,1,70523.92,0,0
15658889,689,22,4,136444.25,1,1,0,51980.25,1,1
15667046,694,38,7,121527.4,3,1,0,113481.02,0,1
15669957,655,52,9,79684.56933,1,1,1,49025.79,0,1
15655794,620,36,8,0.0,2,1,1,186538.1119,0,0
15599829,577,35,10,0.0,4,1,1,25161.61,0,0
15753332,453,45,8,128140.17,1,1,0,175753.55,1,1
15671124,599,25,6,120383.41,2,1,1,24903.09,0,1
15767474,481,57,9,0.0,3,1,1,169719.35,1,0
15720671,704,42,8,129735.3,2,1,1,179565.57,0,0
15626787,698,31,8,185078.26,1,0,0,115337.74,1,1
15774491,480,28,6,0.0,2,0,0,48131.92,0,1
15330368,682,42,0,0.0,1,1,1,160828.98,0,1
15625522,700,31,7,0.0,2,0,1,145151.96,0,1
15765806,492,29,1,144591.96,1,1,1,196293.76,0,1
15566708,444,45,4,0.0,1,1,0,161653.5,1,0
15668347,624,61,6,0.0,2,0,0,84635.64,0,0
15575214,709,37,7,112256.8521,1,1,0,159486.76,0,1
15591123,557,68,2,192951.7517,1,1,1,100539.3656,0,1
15573280,646,50,6,145295.31,2,1,1,27814.74,0,1
15589018,719,28,3,196222.4806,2,1,1,36842.14111,0,0
15654495,706,47,6,120621.89,2,1,1,140803.7,0,0
15597265,660,38,7,0.0,2,0,1,146585.53,0,0
15733876,667,36,9,0.0,2,1,1,40062.29,0,1
15677217,705,30,1,0.0,1,1,1,181300.32,0,1
15747265,598,27,10,171283.91,1,0,1,84136.12,0,0
15713379,669,26,4,0.0,2,1,1,197594.34,0,1
15730433,580,38,1,128218.47,1,0,0,125953.83,1,1
15693347,676,32,5,0.0,2,1,1,75465.41,0,0
15715465,714,28,7,77776.39,3,1,0,177737.07,0,0
15680736,597,72,6,124978.19,2,1,1,7144.46,0,0
15610765,957,29,1,0.0,2,0,0,96202.13837,0,0
15650034,564,28,1,0.0,1,1,1,162428.05,0,0
15782468,850,51,3,109799.55,2,1,1,12457.76,1,1
15685109,689,39,7,101051.3792,2,0,0,14917.09,0,0
15776233,758,61,8,125397.21,1,1,0,182184.09,0,0
15761141,604,70,10,0.0,2,1,0,129984.2,0,1
15781702,733,52,9,111347.37,2,0,1,194872.97,0,1
15790235,778,40,0,104291.41,2,1,1,117507.11,0,1
15641416,732,61,9,94867.18,2,1,1,157527.6,1,0
15775234,646,24,8,0.0,2,0,0,92612.88,0,0
15659475,597,33,6,135703.59,2,0,0,74850.84,0,0
15642202,821,37,2,106453.53,4,0,1,127413.0,0,0
15771417,640,43,7,132412.38,1,0,0,69584.3,1,0
15585100,366,40,9,124401.6,1,1,0,198814.24,1,0
15700487,805,46,6,118022.06,3,1,0,162643.15,1,0
15726589,686,39,1,82531.11,1,1,0,114092.52,0,1
15747503,705,44,0,184552.12,1,1,0,68860.3,1,0
15595883,540,39,1,127278.31,1,1,0,16150.34,0,1
15608557,532,66,3,0.0,1,1,1,115227.02,0,1
15742820,535,45,2,0.0,2,0,1,46303.26854,0,0
15624793,627,23,5,72780.55982,3,1,0,103099.22,0,1
15597930,646,52,8,59669.43,1,0,0,172495.81,1,0
15665110,515,50,7,79543.59,1,0,1,38772.82,0,1
15770719,697,39,6,151553.19,1,1,1,44946.29,0,1
15731327,652,27,2,166527.88,2,0,1,146007.7,0,1
15576044,579,28,6,150329.15,1,1,0,145558.42,0,0
15775662,760,74,8,35077.13523,1,1,0,193312.33,0,0
15646817,769,29,6,156773.78,2,0,0,40257.79,0,0
15596060,498,29,8,127864.26,1,1,1,46677.9,0,1
15723299,774,53,4,185620.7299,1,1,1,153887.93,0,1
15636982,705,43,7,4315.786852,1,1,0,103108.33,0,0
15751175,648,44,2,0.0,2,0,0,58652.23,0,1
15618936,688,51,5,0.0,1,1,0,91624.11,1,1
15787529,592,38,0,61593.15258,1,1,0,65986.48,1,0
15927367,705,33,3,144427.96,2,0,0,113845.19,0,0
15615991,654,33,7,99263.09,1,1,1,67607.9,0,0
15757001,624,32,2,79368.87,2,0,1,145471.94,0,1
15595388,594,30,10,0.0,2,1,0,124071.71,0,1
15699550,695,34,9,0.0,1,1,1,67502.12,0,1
15581620,686,28,2,150396.0565,3,1,1,78707.97,0,0
15600934,758,52,7,125095.94,1,1,0,171189.83,1,0
15738672,737,40,2,162485.8,2,1,0,149381.32,0,0
15721307,694,37,1,95668.82,2,1,0,139917.2108,0,0
15619280,683,25,4,0.0,2,0,0,152698.24,0,0
15768244,538,30,8,0.0,2,1,1,41192.95,0,1
15806837,669,37,8,0.0,1,1,0,132540.33,0,1
15643496,730,34,5,74197.38,2,1,0,96875.52,0,1
15813916,639,31,1,89688.94,2,0,1,152305.47,0,1
15626385,714,33,10,103121.33,2,1,1,49672.01,0,1
15285997,569,34,3,0.0,1,1,0,133997.53,0,0
15764351,668,59,5,120170.07,1,0,1,50454.8,0,1
15667938,628,32,9,149136.31,2,1,0,16402.11,0,0
15576360,600,40,1,141136.79,1,1,1,67803.83,0,1
15628813,741,65,4,152341.55,4,1,0,9241.78,0,0
15703481,704,36,7,139957.8251,2,0,0,100601.73,0,0
15716449,527,33,9,132168.28,1,0,0,98734.15,0,0
15759913,553,43,6,85200.82,2,1,1,160574.09,0,1
15701555,575,53,1,20330.08183,2,0,0,26015.8,0,1
15758482,626,32,0,0.0,2,0,0,187172.54,0,0
15758171,582,20,4,0.0,1,1,1,55763.66,0,0
15680346,683,40,8,0.0,1,1,0,75848.22,0,1
15649124,850,30,9,121535.18,1,0,0,40313.47,0,0
15812917,653,35,6,116662.96,2,1,1,23864.21,0,0
15768455,679,60,8,0.0,2,1,1,51380.9,0,1
15703059,549,44,6,171254.2498,1,0,1,93551.36,0,0
15646196,850,36,1,129594.264,2,0,0,169415.54,0,1
15585451,558,32,1,108262.87,1,1,1,6935.31,0,0
15714057,528,40,8,0.0,4,1,0,25399.7,0,1
15748473,801,38,5,0.0,2,1,0,66256.27,0,0
15785782,513,48,2,0.0,1,1,1,114709.13,1,1
15693233,666,38,6,99812.88,2,1,1,158357.97,0,1
15757521,606,35,2,132164.26,1,0,1,164815.59,0,0
15051545,599,45,10,103583.05,1,1,0,132127.69,1,1
15674950,544,39,4,142406.43,2,1,0,146637.45,0,1
15678572,529,38,7,99842.5,2,1,0,90256.06,1,1
15713608,850,41,5,0.0,2,1,1,34827.43,0,1
15579262,497,41,2,0.0,1,0,0,77333.11143,0,0
15610426,764,39,5,81042.42,1,0,1,109805.17,0,0
15776454,603,48,5,0.0,1,1,0,100478.6,1,0
15771483,609,40,6,0.0,2,1,1,97416.34,0,0
15648489,487,53,4,199689.49,4,1,1,24207.86,1,0
15646609,748,33,1,142645.43,1,0,0,69132.66,0,0
15693203,710,75,5,0.0,2,1,1,9376.89,0,1
15813067,432,45,3,110219.14,1,1,0,43046.7,1,0
15769829,534,51,3,0.0,2,0,0,18692.53573,0,0
15662434,607,25,3,0.0,2,0,0,187048.72,0,0
15773503,551,32,4,0.0,2,1,0,53420.53,0,1
15705890,674,45,7,142072.02,3,1,0,37013.29,0,1
15711398,525,25,6,0.0,2,1,0,89566.64,0,0
15752375,645,33,8,149564.61,1,0,0,149913.84,0,0
15659175,755,43,9,0.0,2,0,0,18066.69,0,0
15597033,424,37,8,153366.13,1,0,1,70755.42864,0,1
15590228,715,21,6,76467.16,1,1,1,173511.72,0,1
15631848,727,26,8,121508.28,1,1,1,146785.44,0,1
15654211,559,27,1,0.0,1,0,1,1050.33,0,0
15707968,545,63,8,73211.12,2,1,0,89587.34,1,0
15594084,524,22,9,69096.90994,2,1,0,74405.34,0,1
15651093,707,55,1,0.0,2,0,1,54409.48,0,1
15798824,671,38,0,92674.94,2,1,0,25723.61351,0,0
15277208,439,52,3,96196.24,4,0,0,198874.52,1,1
15484641,667,36,9,114391.62,2,0,1,53412.54,0,0
15733581,831,32,9,106807.549,1,1,0,194867.78,0,1
15621806,545,33,7,173331.52,1,1,0,150452.88,0,0
15585284,604,35,9,113126.8954,1,1,1,57807.05,0,0
15595250,657,67,5,119785.47,2,1,1,194615.223,0,0
15667751,487,36,1,140137.15,1,1,0,194073.33,0,1
15669411,750,52,6,107467.56,3,0,0,43821.86293,1,0
15789425,694,37,8,98218.04,2,1,0,182354.46,1,0
15370749,711,35,2,42007.94976,1,1,1,120586.32,0,1
15685829,545,37,3,0.0,2,1,1,50578.4,0,0
15721917,559,38,8,95139.41,1,1,1,86575.46,0,0
15776047,620,29,3,0.0,2,0,1,153392.28,0,1
15716024,660,42,5,0.0,2,1,0,115509.59,0,1
15675328,449,37,6,0.0,2,1,0,82176.48,0,1
15604314,703,26,1,97331.19,1,1,0,63717.49,0,0
15658339,795,65,2,139265.63,2,1,1,198745.94,0,1
15630402,594,31,9,0.0,1,0,1,138753.99,0,1
15689616,586,34,5,168094.01,1,0,0,20058.61,0,1
15196321,693,25,5,131563.88,2,0,0,170638.98,0,1
15701291,601,44,3,0.0,2,1,0,30607.11,0,1
15719606,657,50,7,0.0,2,0,0,157507.4737,0,1
15644119,531,31,3,0.0,1,1,1,42589.33,0,1
15646859,744,47,7,107363.29,1,0,1,66799.28,0,1
15606836,782,33,2,94493.03,1,0,1,101866.39,0,1
15664150,755,29,9,170214.23,2,1,0,49284.0,0,1
15624510,696,52,6,139781.06,1,1,0,27445.4,1,1
15810944,586,35,3,0.0,2,1,0,70760.69,0,1
15668575,626,26,8,59824.61084,3,0,0,82754.97915,1,0
15603246,498,73,2,170241.7,3,1,1,165407.96,0,0
15222897,691,33,1,128306.83,1,1,1,113580.79,0,0
15728773,568,47,7,0.0,2,1,1,45978.39,0,0
15598044,715,19,3,0.0,1,1,1,152012.36,0,0
15694829,680,32,7,175454.0,1,0,1,77349.92,0,0
15942796,802,41,6,0.0,2,1,0,47322.05,0,1
15727311,443,22,0,100885.93,2,1,0,38772.65,0,0
15570769,494,69,4,93320.8,1,1,1,24489.44,0,1
15606274,594,38,6,63176.44,2,1,0,14466.08,0,1
15746139,596,33,9,139451.67,1,0,0,63142.12,0,1
15704987,649,52,8,49113.75,1,1,0,154374.6177,0,1
15628972,965,32,4,123906.22,3,1,1,127443.82,1,0
15697686,787,40,6,0.0,2,1,1,84151.98,0,0
15733883,604,28,7,0.0,2,0,0,58595.64,0,0
15777295,489,52,1,131441.51,1,1,0,37240.11,1,0
15704583,802,56,2,22944.55273,1,1,0,114522.68,1,0
15621083,698,57,6,136325.48,2,1,1,72549.27,1,1
15649487,578,38,4,113150.44,2,1,0,176712.59,1,0
15495217,538,43,3,0.0,1,0,0,152855.96,0,0
15728550,696,33,4,0.0,2,1,1,73371.65,0,0
15599081,507,46,8,102785.16,1,1,1,70323.68,0,0
15705113,685,34,6,83264.28,1,0,0,9663.28,0,1
15631159,466,41,4,72252.64,2,1,1,142514.66,0,0
15792818,499,29,6,148051.52,2,1,0,118623.94,0,0
15633531,717,63,9,138489.66,1,1,1,68400.14,0,1
15744529,510,63,8,0.0,2,1,1,115291.86,0,1
15582519,632,32,6,111589.33,1,1,1,170382.99,0,0
15581198,668,31,0,122104.79,1,1,0,112946.67,1,1
15729054,744,76,0,96106.83,1,1,1,79812.77,0,0
15573452,663,42,7,115930.87,1,0,0,19862.78,0,0
15776733,638,37,7,124513.66,2,1,0,158610.89,0,0
15724858,901,54,9,0.0,1,1,0,191212.63,1,0
15431784,588,46,8,0.0,1,1,0,61931.21,0,0
15690188,631,33,7,0.0,1,1,1,58043.02,1,1
15689425,687,35,8,100988.39,2,1,0,22247.27,0,0
15671766,578,44,10,118577.24,1,1,1,31448.52,0,0
15366378,718,28,6,0.0,2,1,0,146875.86,0,0
15771109,730,27,5,0.0,2,1,1,116081.93,0,1
15591915,533,79,2,77905.95207,1,0,1,73669.94,1,0
15772798,711,28,5,0.0,2,1,1,93959.96,0,1
15792008,555,26,9,0.0,2,0,1,158918.03,0,0
15715541,850,42,1,113311.11,1,1,1,198193.75,0,1
15514741,678,41,9,0.0,1,0,0,13160.03,0,0
15798850,856,32,6,0.0,2,1,0,4660.91,0,1
15776348,835,20,4,124365.42,1,0,0,180197.74,1,0
15727696,709,42,1,147249.29,2,1,1,63023.02,0,0
15793813,774,36,7,103688.19,1,0,1,118971.74,0,1
15694395,451,29,1,138740.24,2,0,0,154700.61,0,1
15764195,519,65,4,111900.14,1,1,1,97577.17,0,1
15744919,734,37,2,152760.24,1,1,1,48990.5,0,1
15179888,313,31,7,143966.3,2,1,1,140262.96,1,1
15654901,733,51,10,141556.96,1,1,0,130189.53,0,1
15649136,650,43,7,0.0,2,1,0,16301.91,0,0
15217534,538,33,5,0.0,2,1,0,126962.41,0,1
15807481,577,46,1,0.0,1,1,1,158750.53,0,0
15642885,792,30,8,150963.9488,2,1,0,199644.2,0,0
15789109,686,41,10,0.0,1,1,1,144272.71,1,1
15814004,639,29,2,0.0,2,0,1,98320.27,0,1
15804959,530,25,9,162560.32,1,1,0,122811.4498,0,0
15595135,778,29,7,92395.54257,1,0,0,181221.09,0,0
15583681,616,31,7,76665.71,2,1,1,163809.08,0,1
15605000,901,43,7,140278.99,3,1,1,171457.06,1,0
15947175,655,51,5,0.0,2,0,1,15801.02,0,1
15679760,721,46,1,7937.031687,2,0,0,102950.79,0,0
15654574,499,36,5,131142.53,2,1,0,174918.46,0,0
15577178,511,45,5,68375.27,1,1,0,58253.35969,1,0
15595324,579,39,5,79713.6293,3,0,0,5831.0,1,0
15756932,696,36,7,0.0,2,1,1,82298.59,0,1
15726358,681,61,7,0.0,2,0,0,130686.59,0,0
15595228,815,45,7,0.0,1,0,1,52885.23,0,1
15782530,681,30,2,111093.01,1,1,0,68985.99,0,0
15592877,641,42,9,132657.55,1,1,0,35367.19,0,1
15651983,591,56,9,128882.49,1,1,1,196241.94,1,0
15746737,565,63,9,69129.59,1,1,1,170705.53,0,1
15774179,582,37,6,0.0,3,1,1,126477.41,0,0
15953366,729,74,4,121404.64,1,1,1,159618.17,0,0
15655123,505,45,9,131355.3,3,1,0,195395.33,1,0
15595917,580,35,1,102097.33,1,0,1,174493.3428,0,0
15668385,642,40,1,154863.15,1,1,1,138052.51,0,0
15709476,850,41,3,99945.93,2,1,0,71179.31,0,0
15711218,616,39,2,121704.32,2,1,0,55556.3,0,0
15798659,526,43,3,0.0,2,1,0,31705.19,0,0
15663939,523,35,8,138782.76,1,1,0,186118.93,0,1
15694946,663,35,1,0.0,2,1,1,195580.28,0,1
15631912,840,30,8,136291.71,1,1,0,54113.38,0,1
15768816,570,42,0,107856.57,2,1,0,59683.8343,0,0
15682268,676,26,1,108348.66,1,0,0,21638.04918,1,0
15684801,689,47,1,93871.95,3,1,0,156878.42,1,1
15636428,703,45,1,0.0,1,1,0,182784.11,1,1
15809823,491,19,7,125860.2,1,0,0,129690.5,0,0
15699284,584,49,8,172713.44,1,1,0,113860.81,0,0
15786993,810,51,5,77434.52688,2,0,1,184524.74,0,0
15709441,745,28,8,0.0,1,1,1,36124.98,0,1
15710257,625,39,3,130786.92,1,0,1,121316.07,0,0
15582492,535,29,2,112367.34,1,0,0,185630.76,0,1
15575694,729,45,7,91091.06,2,1,0,71133.12,0,1
15756820,655,26,7,106198.5,1,0,1,32020.42,0,0
15766289,751,47,5,142669.93,2,0,0,162760.96,0,0
15593014,525,33,1,112833.35,1,0,0,175178.56,0,1
15584545,532,40,5,0.0,3,0,1,177099.71,0,0
15675949,696,43,4,0.0,2,1,1,66406.37,0,1
15672091,786,32,2,104336.43,1,0,0,59559.81,0,0
15801658,580,55,6,83515.29123,1,0,1,175750.21,0,1
15061678,596,74,5,196733.3774,1,1,1,174311.3,0,1
15789863,683,39,4,0.0,2,1,0,171716.81,0,0
15720943,747,45,1,59672.79148,1,1,0,189362.39,1,0
15697997,602,33,5,164704.38,1,0,1,180716.1,1,1
15665416,574,62,10,119096.55,1,0,1,116977.89,0,0
15660200,551,31,1,0.0,4,1,1,185105.44,0,1
15619653,666,47,4,0.0,1,1,0,35046.97,1,1
15909576,526,30,8,0.0,1,0,0,63629.24779,0,1
15739160,849,41,9,115465.28,1,1,0,103174.5,0,1
15689237,471,27,4,0.0,2,1,0,122642.09,0,1
15679297,628,43,3,184926.61,1,1,0,122937.57,0,0
15591433,674,43,8,85957.88,2,1,0,8757.39,0,1
15642725,797,32,10,114084.6,1,0,1,125782.29,0,0
15701962,590,46,2,166930.76,3,1,0,133253.0293,0,0
15811613,588,27,8,0.0,1,1,0,20066.38,0,0
15741049,577,29,7,0.0,2,1,1,55473.15,0,0
15724423,571,38,6,107193.82,2,0,0,38962.94,0,1
15574305,680,36,3,116275.12,1,1,1,63795.8,0,1
15678168,648,27,7,0.0,2,1,1,163060.43,0,1
15697020,618,39,2,91068.56,1,1,0,175041.6947,0,0
15610801,648,61,5,123049.21,1,0,1,5066.76,0,0
15745232,759,39,6,0.0,2,1,1,140497.67,0,1
15722758,585,40,7,0.0,2,0,0,146156.98,0,0
15792102,774,42,3,137781.65,1,0,0,199316.19,0,1
15675185,697,48,2,108128.96,1,1,1,69599.27835,0,1
15801247,605,39,10,105317.73,2,1,0,138021.36,0,1
15662135,676,20,7,80569.73,1,0,0,68621.98,0,0
15638963,678,22,4,174852.89,1,1,1,28149.06,0,1
15800061,495,45,3,89158.94,4,1,0,135169.76,1,1
15578006,787,85,10,0.0,2,1,1,116537.96,0,0
15668504,770,36,2,89800.14,1,1,1,105922.69,0,1
15687491,817,45,1,72945.72111,1,0,0,88211.12,1,0
15610403,659,43,1,106086.42,2,1,0,95308.36167,0,0
15741094,693,21,1,0.0,2,1,1,3494.02,0,0
15807909,744,47,9,0.0,2,0,0,113163.17,0,0
15595647,829,26,8,101440.36,2,1,1,71609.48742,0,1
15372590,716,38,3,0.0,2,1,0,189678.7,0,0
15783029,671,34,7,106603.74,2,1,1,26387.71,0,1
15622833,835,29,10,130420.2,2,0,0,106276.55,0,1
15746422,636,38,1,0.0,1,1,0,45015.38,0,0
15750839,649,29,2,45022.23,1,1,1,173495.77,0,0
15749130,621,27,1,74298.43,1,1,1,52581.96,0,0
15789801,658,31,3,133003.03,1,0,1,146339.27,1,1
15767871,784,33,7,0.0,2,1,1,182609.97,0,1
15679651,783,37,1,136689.66,1,1,0,197890.65,0,1
15576219,615,32,4,0.0,2,1,0,6225.63,0,1
15699247,791,44,5,0.0,2,1,1,123977.86,1,0
15619087,762,53,1,140066.8639,1,1,1,170195.4,0,0
15605327,607,35,2,0.0,2,1,1,114190.3,0,1
15610140,601,34,5,0.0,2,1,0,27022.57,0,1
15791174,540,67,1,88382.01,4,0,1,59457.0,0,0
15602373,812,44,4,115049.15,2,1,0,17589.26047,0,1
15762605,685,58,1,104796.54,1,1,1,154181.41,0,1
15598840,680,33,1,123082.08,1,1,0,132886.764,0,0
15744279,680,67,8,0.0,2,1,1,65708.5,0,0
15670619,631,72,8,0.0,2,0,0,11987.44174,0,0
15360870,569,43,7,0.0,2,1,1,77703.19,0,1
15757837,612,33,8,88311.48,2,1,1,177651.38,0,0
15697574,582,40,9,0.0,3,1,0,60954.45,0,0
15470544,609,32,7,71872.19,1,1,1,151924.9,0,0
15762228,506,35,6,110046.93,2,1,0,26318.73,0,0
15614827,503,42,8,130926.1902,1,1,1,147557.71,0,0
15789815,503,28,5,0.0,2,1,0,125918.17,0,0
15579781,806,31,10,138653.51,1,1,0,190803.37,0,0
15587013,653,31,7,108167.9566,1,1,1,11043.54,0,1
15570932,666,43,7,137780.74,2,1,1,119100.05,1,1
15821391,674,69,2,0.0,2,0,0,140579.17,0,1
15269026,798,32,7,0.0,2,0,1,37731.95,0,1
15644296,374,30,8,105209.54,1,1,0,1852.58,0,1
15614420,531,32,0,109570.21,2,1,1,172049.84,0,1
15609653,614,44,6,118715.86,2,1,0,133591.11,1,0
15594577,556,35,6,0.0,2,1,0,192751.18,0,1
15584114,678,37,2,10942.09545,1,1,1,193828.27,0,1
15673367,587,33,6,132603.36,1,1,0,55775.72,0,0
15685576,527,36,6,0.0,2,1,1,102280.29,0,1
15774727,757,34,1,129398.01,2,0,0,44965.44,0,1
15694288,468,28,3,0.0,2,1,0,170661.02,0,0
15603319,693,29,2,151352.74,1,0,0,197145.89,0,0
15759066,483,71,5,136836.49,1,1,0,192359.9,1,1
15814816,778,61,0,91592.06,1,1,0,141210.18,1,0
15724402,770,30,8,0.0,2,1,0,161209.2679,0,0
15571059,734,54,3,0.0,1,1,0,77942.91428,1,0
15431550,716,22,8,0.0,2,1,1,92606.98,0,1
15715160,439,36,2,165536.28,2,1,0,123956.83,0,1
15730448,538,25,5,62482.95,1,1,1,102758.43,0,1
15662067,743,40,8,68155.59,1,1,0,94876.65,0,0
15779581,734,43,3,55853.33,2,0,1,94811.85,1,0
15662901,656,37,2,0.0,2,0,1,67840.81,0,1
15689751,666,57,2,79589.43,1,0,0,4050.57,0,0
15667742,627,41,5,100880.76,3,0,1,134665.25,0,1
15738448,480,25,3,174330.35,2,0,0,50457.09775,0,1
15680243,792,19,7,143390.51,1,1,0,33282.84,0,1
15745083,613,72,8,91415.76,4,0,0,27965.0,1,0
15708228,476,30,3,134366.42,1,1,0,68343.53,0,0
15628523,539,24,3,0.0,2,1,0,198161.07,0,0
15708196,696,19,8,88786.81,1,1,1,13265.00285,0,0
15735549,891,35,3,96814.46,2,1,1,120511.03,0,1
15809347,763,32,9,160680.41,1,1,0,30886.35,0,0
15660866,640,29,3,0.0,2,1,0,2743.69,0,1
15766609,655,47,10,0.0,2,0,0,51322.54615,0,0
15845736,526,31,5,145537.21,1,0,0,132404.64,0,1
15794566,834,28,4,0.0,2,1,1,144423.17,1,1
15800890,554,24,6,0.0,2,1,1,181204.5,0,0
15697424,597,30,2,119370.11,1,1,1,182726.22,1,0
15724536,560,28,1,0.0,2,1,1,143868.9694,0,0
15735878,850,47,10,134381.52,1,0,0,26812.89,1,1
15965696,546,74,8,114888.74,2,0,1,66732.63,1,1
15773921,623,42,1,149332.48,2,1,0,100834.22,0,1
15622478,698,40,7,105061.74,3,1,0,107815.31,1,0
15779529,620,32,7,0.0,2,1,1,34665.79,0,1
15902202,619,40,10,178230.1108,1,1,1,147093.84,1,1
15582066,561,21,4,0.0,1,1,1,36942.35,0,1
15666675,753,39,3,155062.8,1,1,1,16460.77,0,0
15732987,721,43,3,88798.34,3,0,0,45610.63,0,1
15789432,551,33,6,0.0,2,1,0,184954.11,0,1
15663161,680,51,4,143139.87,4,0,0,47795.43,1,0
15694879,590,23,7,0.0,2,0,0,196789.9,0,0
15593715,634,27,3,107027.52,1,1,0,173425.68,0,1
15575002,676,29,4,140720.93,1,1,0,36221.18,0,0
15622171,642,30,8,80964.57,2,1,0,174738.2,0,0
15795224,760,39,6,36093.19913,1,1,0,67131.3,1,1
15685346,736,26,4,135889.13,1,1,1,165692.03,0,0
15691808,656,43,7,134919.85,1,1,0,177198.5204,0,1
15354150,776,33,8,115130.34,1,0,0,129525.5,1,0
15794253,832,34,6,138190.13,2,0,1,146511.2,0,1
15694453,631,37,9,131519.49,2,1,1,51752.18,0,1
15813113,795,56,5,0.0,1,0,0,35418.69,1,0
15614187,648,39,3,126935.98,2,0,1,57995.74,0,0
15619407,615,39,4,133707.09,1,1,1,108152.75,0,0
15646227,682,27,1,97893.2,1,0,0,166144.98,0,0
15660541,694,34,5,127900.03,1,1,0,101737.8,0,1
15628651,694,37,10,56867.97323,1,0,1,33326.71,0,0
15042715,607,44,0,49844.37345,2,1,1,81140.09,0,0
15772073,664,67,10,0.0,1,1,0,140173.17,1,0
15701537,756,60,2,0.0,1,1,1,166513.49,0,0
15736228,645,40,3,129596.77,1,1,0,103232.6,0,0
15780572,653,30,4,0.0,2,1,0,120736.04,0,1
15769596,710,24,2,110407.44,2,0,0,15832.43,1,1
15586996,697,76,7,0.0,2,0,1,188772.45,0,0
15722061,619,41,4,142015.76,2,1,0,114323.66,0,0
15638003,648,46,1,81370.07,1,0,1,181534.04,0,0
15775590,482,48,8,69329.47,4,0,0,102640.52,0,1
15730688,548,28,8,116755.5,2,1,1,158585.17,1,0
15753102,752,44,6,83870.33,1,1,0,178722.24,0,0
15810075,648,39,6,54071.09502,2,1,1,153955.38,1,0
15723373,643,34,8,117451.47,1,1,0,65374.86,0,0
15795298,573,35,9,206868.78,4,0,1,102986.15,0,1
15584320,686,39,3,111695.62,2,0,0,136643.84,0,0
15676206,644,40,9,137285.26,4,1,0,77063.63,1,0
15750056,737,29,6,149218.39,1,1,1,9633.01,0,1
15609637,904,51,7,0.0,2,0,1,43496.36,0,1
15794493,641,32,7,0.0,2,1,1,24267.28,0,0
15569641,692,41,8,96765.10988,1,1,0,59354.24,1,0
15815236,574,34,5,7012.444151,2,0,0,28269.86,0,1
15811177,643,31,3,121174.0542,1,1,0,143162.34,0,0
15680587,834,23,4,131254.81,1,0,0,20199.3,0,0
15672821,591,28,3,0.0,4,1,1,48606.92,0,0
15767681,470,34,9,0.0,2,0,1,89013.67,0,1
15600379,608,56,7,87145.15834,1,0,1,59890.29,0,0
15801336,649,37,8,114737.26,1,1,1,116753.5689,1,0
15721592,665,38,5,0.0,2,1,0,156439.56,0,1
15581282,651,39,6,0.0,1,1,0,24176.44,0,0
15746203,555,63,4,119817.33,3,0,1,43507.1,1,1
15268791,637,48,7,130806.99,2,1,0,148264.6445,1,1
15680752,675,49,0,0.0,1,1,1,80496.71,1,1
15688172,677,40,5,0.0,2,1,0,88947.56,0,0
15497651,850,35,2,80931.75,4,0,0,12639.67,1,0
15452164,815,56,3,0.0,3,1,1,94248.16,1,1
15692819,665,77,1,132178.67,1,0,0,11865.76,0,1
15727467,485,27,3,0.0,2,0,0,141449.86,0,1
15734312,577,43,6,0.0,2,1,0,149457.81,0,0
15764604,586,35,7,164769.02,3,0,0,119814.25,0,0
15908931,722,29,1,107233.85,2,0,0,24924.92,0,1
15759684,528,27,7,95232.96196,2,0,1,139481.53,0,1
15609669,542,39,6,109949.39,2,1,0,41268.65,0,0
15046880,552,34,5,0.0,2,1,1,1351.41,0,0
15750447,392,60,10,117738.81,1,1,0,147489.76,0,1
15663249,575,37,9,133292.45,1,1,0,111175.09,0,0
15638646,669,43,0,160474.59,1,0,1,95963.14,0,1
15734161,636,43,6,0.0,2,1,0,43128.95,0,1
15631070,918,56,9,154393.43,1,1,1,137674.96,1,1
15761950,652,45,9,110827.49,1,1,1,153383.54,1,0
15649668,637,36,10,145750.45,2,1,0,96660.76,0,1
15713912,516,45,8,109044.3,1,0,1,115818.16,0,1
15586757,801,32,1,75170.54,1,1,1,37898.5,0,1
15596522,692,42,2,0.0,2,1,0,145222.93,0,1
15510856,585,28,6,105795.9,1,1,0,41219.09,0,1
15760570,590,32,5,0.0,2,1,0,59249.83,0,1
